Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,86,false,,1970-01-01T00:00:00Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:0mc9y7m2lpmZSENtQ6G0Xo,"Disturbato","Gipsy Prince","L'Elfo;Funkyman",2018-11-16,157147,38,true,,1970-01-01T00:00:00Z,"neomelodico,italian trap,canzone napoletana","Shut Up",0.761,0.6,1,-6.516,1,0.0539,0.824,0,0.215,0.888,126.083,4
spotify:track:6HqCArM4eFL37hoGA0k3GB,"СЛЁЗЫ НА АСФАЛЬТЕ","СЛЁЗЫ НА АСФАЛЬТЕ","Polontayn",2021-11-19,165128,20,false,,1970-01-01T00:00:00Z,"","Goost Music",0.545,0.481,9,-8.548,0,0.039,0.0457,0.00000202,0.852,0.271,116.998,4
spotify:track:5x9LonDyHxGUO2VzfHJHLE,"COME VUOI","IL CORAGGIO DEI BAMBINI","Geolier",2023-01-06,172615,62,true,,1970-01-01T00:00:00Z,"canzone napoletana,concerto,italian trap,neomelodico","Columbia",0.756,0.631,8,-5.297,0,0.0502,0.13,0,0.0649,0.896,130.052,4
spotify:track:5QWjrWckcPcSVqQNfbD4Bc,"Goodbye (from the series Arcane League of Legends)","Goodbye (from the series Arcane League of Legends)","Ramsey;Arcane;League of Legends",2021-11-05,230985,0,false,,1970-01-01T00:00:00Z,"score","Riot Games",0.37,0.322,10,-11.764,0,0.0361,0.675,0.000557,0.101,0.0492,164.812,4
spotify:track:5xu6k82qkQVxbN85H1aCOk,"Una Ragazza Un Giorno Mi Ha Spezzato Il Cuore","IPERMETROMONDO","Lil Busso;Mr. Monkey",2020-02-07,122033,29,true,,1970-01-01T00:00:00Z,"italian trap","Universal Music Italia srL.",0.972,0.505,9,-6.918,1,0.32,0.154,0.0000446,0.26,0.498,117.977,4
spotify:track:46MUbxLye12SKBN7xHg3CF,"Control","Control","Unknown Brain;Jex;Rival",2018-10-19,166800,59,false,,1970-01-01T00:00:00Z,"","NCS",0.544,0.771,5,-4.097,0,0.0644,0.00339,0.0000212,0.173,0.301,99.743,4
spotify:track:0COqiPhxzoWICwFCS4eZcp,"Bring Me To Life","Fallen","Evanescence",2003-03-04,235893,89,false,,1970-01-01T00:00:00Z,"alternative metal","The Bicycle Music Company",0.331,0.943,4,-3.188,0,0.0698,0.00721,0.00000206,0.242,0.296,94.612,4
spotify:track:4oVjEZ8WwGt67ZhoNchF1q,"Le radici ca tieni","Lontano","Sud Sound System",2003-05-05,323760,47,false,,1970-01-01T00:00:00Z,"","Salento Sound System",0.81,0.792,11,-5.634,1,0.398,0.232,0,0.112,0.903,91.956,4
spotify:track:5snCfoQbJ7S4cYB0K8XuJ4,"Детство","Я люблю тебя","Rauf & Faik",2018-09-28,188362,68,false,,1970-01-01T00:00:00Z,"","Atlantic Records Russia (Distribution)",0.719,0.607,10,-7.323,0,0.0398,0.636,0.00000791,0.111,0.48,149.967,4
spotify:track:2vKRKqPl8YhyWzFFKn3NaA,"Rise Up","Rise Up","Egzod;Veronica Bravo;M.I.M.E",2019-05-17,188311,45,false,,1970-01-01T00:00:00Z,"deep house,edm trap","NCS",0.58,0.844,7,-3.68,1,0.097,0.0461,0.000153,0.301,0.506,76.979,4
spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,"Jericho","Jericho","Iniko",2023-04-15,158133,66,false,,1970-01-01T00:00:00Z,"","Columbia",0.721,0.541,2,-8.924,0,0.12,0.528,0,0.13,0.616,153.919,4
spotify:track:6X3USrc1Ob1WFKv9ZsPkst,"Speechless (Full) - From ""Aladdin""/Soundtrack Version/Mixed","DJ KAORI DISNEY MIX","Naomi Scott",2020-11-04,207880,35,false,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.436,0.53,6,-6.766,0,0.0344,0.42,0,0.104,0.199,124.557,4
spotify:track:2tnVG71enUj33Ic2nFN6kZ,"Ride It","Ride It","Regard",2019-07-26,157605,76,false,,1970-01-01T00:00:00Z,"","Ministry of Sound Recordings",0.88,0.751,7,-4.258,0,0.0874,0.177,0.0000643,0.106,0.884,117.948,4
spotify:track:1Ser4X0TKttOvo8bgdytTP,"Come Get Her","SremmLife","Rae Sremmurd",2015-01-06,212946,72,true,,1970-01-01T00:00:00Z,"","Mike WiLL Made-It",0.689,0.564,2,-6.226,1,0.14,0.19,0,0.0721,0.122,185.03,4
spotify:track:6kl3BgBeYYAUtuxDi5aKQX,"Royalty - Wiguez & Alltair Remix","Royalty (Wiguez & Alltair Remix)","Egzod;Wiguez;Maestro Chives;Alltair",2021-07-29,212859,55,false,,1970-01-01T00:00:00Z,"","NCS",0.286,0.898,5,-3.191,0,0.0769,0.0994,0.00218,0.0324,0.318,172.078,4
spotify:track:0sjSgTluUJIdqfyRe4EQ4U,"L'amore esiste","di20are","Francesca Michielin",2016-02-19,212680,48,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.368,0.752,7,-3.797,1,0.0479,0.011,0.00212,0.117,0.266,115.697,4
spotify:track:3xpTHrC1b6dmiLEeM5jO0z,"Tragic Endings (feat. Skylar Grey)","Revival","Eminem;Skylar Grey",2017-12-15,252026,50,true,,1970-01-01T00:00:00Z,"rap,hip hop","Eminem Catalog PS",0.665,0.769,4,-5.04,0,0.249,0.4,0,0.709,0.512,80.971,4
spotify:track:53CJANUxooaqGOtdsBTh7O,"Old Town Road","Old Town Road","Lil Nas X",2019-03-14,113013,23,false,,1970-01-01T00:00:00Z,"","Columbia",0.908,0.517,1,-6.063,1,0.129,0.0361,0.00000173,0.0949,0.471,136.019,4
spotify:track:210JJAa9nJOgNa0YNrsT5g,"GODS","GODS","League of Legends;NewJeans",2023-10-04,220878,37,false,,1970-01-01T00:00:00Z,"k-pop","Riot Games",0.588,0.765,3,-5.914,0,0.0518,0.00685,0.0000323,0.2,0.492,145.988,4
spotify:track:31nfdEooLEq7dn3UMcIeB5,"Vois sur ton chemin - Techno Mix","Vois sur ton chemin (Techno Mix)","BENNETT",2023-08-04,178156,79,false,,1970-01-01T00:00:00Z,"hypertechno,techno","Warner Music Central Europe",0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
spotify:track:1VutwUjHPwEELxHkwdhMkz,"Clandestina (feat. Emma Peters) - JVSTIN Remix","Clandestina (feat. Emma Peters) [JVSTIN Remix]","FILV;Edmofo;Jvstin;Emma Peters",2023-01-06,145160,60,true,,1970-01-01T00:00:00Z,"french pop,french house","b1",0.788,0.402,10,-12.022,1,0.289,0.489,0.000514,0.624,0.805,104.983,4
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,"Die For You","Starboy","The Weeknd",2016-11-24,260253,86,false,,1970-01-01T00:00:00Z,"","Universal Republic Records",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4
spotify:track:2nLtzopw4rPReszdYBJU6h,"Numb","Meteora","Linkin Park",2003-03-25,187520,88,false,,1970-01-01T00:00:00Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
spotify:track:3k1mvO2jf4xwgKcry134Os,"Las Calles De Oro","Las Calles De Oro","Daviles de Novelda",2018-01-01,211835,0,false,,1970-01-01T00:00:00Z,"flamenco,flamenco urbano,flamenco pop","Minos Productions",0.441,0.606,5,-10.014,0,0.325,0.596,0,0.374,0.505,85.705,4
spotify:track:4xkOaSrkexMciUUogZKVTS,"Till I Collapse","The Eminem Show","Eminem;Nate Dogg",2002-05-26,297786,84,true,,1970-01-01T00:00:00Z,"rap,hip hop,g-funk,west coast hip hop,old school hip hop","Eminem Catalog PS",0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
spotify:track:2iirCgjgJbh6eQseJ1yqTI,"Diamonds","Diamonds","Willie Spence",2022-07-23,168940,0,false,,1970-01-01T00:00:00Z,"","Geepas Record",0.496,0.679,11,-8.011,1,0.231,0.81,0.000398,0.753,0.545,118.497,5
spotify:track:23RoR84KodL5HWvUTneQ1w,"(It Goes Like) Nanana - Edit","(It Goes Like) Nanana [Edit]","Peggy Gou",2023-06-15,231545,75,false,,1970-01-01T00:00:00Z,"","XL Recordings",0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4
spotify:track:2qxmye6gAegTMjLKEBoR3d,"Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,82,false,,1970-01-01T00:00:00Z,"","2018",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
spotify:track:3UmaczJpikHgJFyBTAJVoz,"Stan","The Marshall Mathers LP","Eminem;Dido",2000-05-23,404106,82,true,,1970-01-01T00:00:00Z,"rap,hip hop","Eminem Catalog PS",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52/66","Quevedo: Bzrp Music Sessions, Vol. 52/66","Bizarrap;Quevedo",2022-07-06,198937,81,false,,1970-01-01T00:00:00Z,"argentine trap,trap latino,urbano latino","DALE PLAY Records",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
spotify:track:0aJglfKKlSuhwws0EU6Q5v,"Impossible","Impossible","I Am King",2018-02-27,225883,58,false,,1970-01-01T00:00:00Z,"post-hardcore","King Studios",0.455,0.758,8,-6.349,1,0.0415,0.0067,0.0000167,0.127,0.378,89.966,4
