Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4xkOaSrkexMciUUogZKVTS,"Till I Collapse","The Eminem Show","Eminem;Nate Dogg",2002-05-26,297786,84,true,,1970-01-01T00:00:00Z,"rap,hip hop,g-funk,west coast hip hop,old school hip hop","Eminem Catalog PS",0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,4
spotify:track:792HwhrdO3ErRKL5yRe4Ge,"Invincible","Meet The Woo 2","Pop Smoke",2020-02-07,127546,72,true,,1970-01-01T00:00:00Z,"brooklyn drill,new york drill,drill","Victor Victor Worldwide",0.548,0.732,11,-5.652,0,0.336,0.125,0,0.269,0.612,142.791,4
spotify:track:3uqFFmxrCv4nzkKFSNbXHv,"No Cap (feat. Geolier)","17 - Dark Edition","Emis Killa;Jake La Furia;Geolier",2021-02-26,193432,47,true,,1970-01-01T00:00:00Z,"italian trap,canzone napoletana,concerto,neomelodico","Epic",0.769,0.764,0,-4.187,0,0.0636,0.0579,0,0.252,0.741,134.107,4
spotify:track:5rAUZy2eDdegBxUVYxePK2,"In The End - Mellen Gi Remix","In The End","Tommee Profitt;Fleurie;Mellen Gi",2019-03-22,218188,70,false,,1970-01-01T00:00:00Z,"","Tommee Profitt Studios (GSMF)",0.618,0.611,7,-6.654,0,0.11,0.477,0.0333,0.162,0.224,88.07,4
spotify:track:4JehYebiI9JE8sR8MisGVb,"Halo","I AM...SASHA FIERCE","Beyoncé",2008-11-17,261640,74,false,,1970-01-01T00:00:00Z,"","Music World Music/Columbia",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
spotify:track:0maCwhZTO3PybhSiQcsjAf,"G.O.A.T.","New Levels New Devils","Polyphia",2018-10-12,215998,48,false,,1970-01-01T00:00:00Z,"math rock,djent,progressive metal,progressive rock","Rude Records Equal Vision",0.66,0.76,11,-5.488,0,0.0332,0.000601,0.312,0.0949,0.359,107.028,4
spotify:track:0gbxTVPxBeUVL9pNkrhcR5,"Nocturne No. 21 in C Minor, Op. Posth.","Chopin: The Nocturnes","Frédéric Chopin;Maria João Pires",1996-01-01,168000,32,false,,1970-01-01T00:00:00Z,"classical piano,classical,chamber music","Deutsche Grammophon (DG)",0.31,0.0362,0,-25.617,0,0.0528,0.993,0.947,0.0814,0.0711,78.544,4
spotify:track:0GQ5bFTVFFKpwNPc7KwQnB,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","Music To Be Murdered By","Eminem;Royce Da 5'9"";White Gold",2020-01-17,234653,58,true,,1970-01-01T00:00:00Z,"rap,hip hop","Shady/Aftermath/Interscope Records",0.68,0.82,4,-4.197,0,0.151,0.0614,0,0.597,0.243,140.033,4
spotify:track:0LL9AQsHR1z1PaCsFL1HOO,"Panamera","Panamera","NDG",2019-03-25,172000,54,true,,1970-01-01T00:00:00Z,"italian trap","Universal Music Italia srL. (Sugar)",0.625,0.575,11,-9.327,0,0.248,0.828,0,0.0983,0.308,120.249,3
spotify:track:7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,87,false,,1970-01-01T00:00:00Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:6Hj9jySrnFppAI0sEMCZpJ,"Robbery","Death Race For Love","Juice WRLD",2019-03-08,240050,4,true,,1970-01-01T00:00:00Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,5
spotify:track:3CJbxqRQ0JNCqboWDNUUeX,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","Music To Be Murdered By","Eminem;KXNG Crooked;Royce Da 5'9"";Joell Ortiz",2020-01-17,303000,49,true,,1970-01-01T00:00:00Z,"rap,hip hop,west coast hip hop,east coast hip hop","Shady/Aftermath/Interscope Records",0.635,0.543,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036,98.743,4
spotify:track:0ecC8p17cDNlxHXkuYqeR6,"Surrender","Surrender","Natalie Taylor",2019-10-29,183103,68,false,,1970-01-01T00:00:00Z,"","Columbia",0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,5
spotify:track:0OqqUb8qENZbaltLdr124K,"Brutti Sogni","XDVR Reloaded","Sfera Ebbasta",2015-11-23,195121,50,true,,1970-01-01T00:00:00Z,"italian trap,concerto,trap","Universal Music Italia srL.",0.605,0.64,5,-6.171,0,0.11,0.0682,0,0.0946,0.403,122.863,4
spotify:track:32Ky5QCRtwYJJXuLwoGufj,"Monsoon","Scream","Tokio Hotel",2007-01-01,241426,19,false,,1970-01-01T00:00:00Z,"","Island Records",0.58,0.731,3,-5.299,0,0.0293,0.0204,0,0.21,0.164,111.982,4
spotify:track:7ccTcabbJlCJiIqtrSSwBk,"Premonition - Intro","Music To Be Murdered By","Eminem",2020-01-17,173893,48,true,,1970-01-01T00:00:00Z,"rap,hip hop","Shady/Aftermath/Interscope Records",0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,4
spotify:track:3Ofmpyhv5UAQ70mENzB277,"Astronaut In The Ocean","Astronaut In The Ocean","Masked Wolf",2021-01-06,132780,71,true,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,4
