Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2ZRo7axmMPeSVUvDbGkJah,"Hope","?","XXXTENTACION",2018-03-16,110886,82,true,,2019-12-12T21:21:58Z,"emo rap","Bad Vibes Forever, LLC",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4
spotify:track:7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,81,true,,2019-12-12T21:21:58Z,"melodic rap","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
spotify:track:4T77j7v5yZt0cPCaUoUbQ6,"Per Sempre","Re Mida","Lazza",2019-03-01,143200,41,true,,2019-12-12T21:21:58Z,"italian trap,concerto","Universal Music Italia srL.",0.767,0.636,0,-7.576,1,0.203,0.143,0,0.118,0.32,127.96,4
spotify:track:0JP9xo3adEtGSdUEISiszL,"Moonlight","?","XXXTENTACION",2018-03-16,135090,83,true,,2019-12-12T21:21:58Z,"emo rap","Bad Vibes Forever, LLC",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
spotify:track:1f2HUukV14tz4cBtqpYJBb,"Cazal (feat. Izi)","Re Mida","Lazza;Izi",2019-03-01,185720,44,true,,2019-12-12T21:21:58Z,"italian trap,concerto","Universal Music Italia srL.",0.727,0.782,2,-6.619,0,0.156,0.0468,0,0.32,0.601,128.049,4
spotify:track:2665YLaM0dLaIhkjpUHT7k,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno","SCACCIACANI (feat. Massimo Pericolo - prod. Crookers & Nic Sarno)","Ketama126;Massimo Pericolo",2019-05-24,219947,47,true,,2019-12-12T21:21:58Z,"italian trap","Epic",0.651,0.649,0,-4.363,0,0.0366,0.237,0,0.128,0.455,133.971,4
spotify:track:18mqPD4wricO2V3b3NjKAV,"Superman","Re Mida","Lazza",2019-03-01,175293,46,true,,2019-12-12T21:21:58Z,"italian trap,concerto","Universal Music Italia srL.",0.727,0.775,7,-6.21,0,0.171,0.185,0,0.127,0.422,81.479,4
spotify:track:2gUn6S1SuuXK0BvypPKnir,"NO WAY (feat. Nitro) - prod. Low Kidd","MACHETE MIXTAPE 4","MACHETE;Tedua;thasup;Nitro",2019-07-05,218023,44,true,,2019-12-12T21:21:58Z,"italian trap,concerto","Epic",0.739,0.727,6,-7.072,0,0.329,0.0344,0,0.681,0.43,131.024,4
spotify:track:4nvsA575k8HrEjdQ78Ymvi,"Certi Giorni (feat. Nitro)","68 (Till The End)","Ernia;Nitro",2019-04-05,194651,53,true,,2019-12-12T21:21:58Z,"italian trap","Universal Music Italia srL.",0.739,0.539,7,-7.486,1,0.271,0.0308,0.000233,0.0961,0.358,85.965,4
spotify:track:3unYBoYZHfhRE10KcW5C4o,"Santana","Santana","Shiva",2018-10-01,153290,0,false,,2019-12-12T21:21:58Z,"italian trap,concerto","Shiva",0.697,0.643,1,-6.214,0,0.282,0.0515,0,0.0841,0.473,154.927,4
