Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4r5UxusxMzRnek2aebchNb,"Storie","Back Home","MadMan",2018-02-02,164625,50,false,,1970-01-01T00:00:00Z,"italian trap","Universal Music Italia srL.",0.73,0.654,10,-6.555,0,0.116,0.543,0,0.0853,0.436,124.976,4
spotify:track:2fkVZYFv9hOejIsLzZy8ad,"IL CIELO NELLA STANZA (feat. NSTASIA)","Playlist","Salmo;NSTASIA",2018-11-09,186213,66,true,,1970-01-01T00:00:00Z,"italian trap,concerto","Epic",0.755,0.501,1,-9.551,1,0.189,0.0867,0.00000145,0.146,0.267,134.998,4
spotify:track:4T7nI6RllPyFPXJtIAtC7l,"Pleasantville","Suicidol","Nitro",2015-05-26,349560,62,true,,1970-01-01T00:00:00Z,"italian trap","Epic",0.446,0.843,11,-5.366,0,0.156,0.00166,0.00000677,0.186,0.186,129.132,4
spotify:track:7IBGw13AbUorsu133u6Q0Z,"Vieni A Ballare In Puglia","Le Dimensioni Del Mio Caos","Caparezza",2008-01-01,240533,56,false,,1970-01-01T00:00:00Z,"italian singer-songwriter","VIRGIN MUSIC",0.761,0.904,5,-4.88,0,0.0854,0.108,0,0.307,0.664,140.033,4
spotify:track:1Gkxhw3pozHZNEi3KvBAsa,"Dentro Alla Scatola","Solo Un Uomo","Mondo Marcio",2006-01-01,264266,50,true,,1970-01-01T00:00:00Z,"italian trap","Virgin",0.757,0.656,11,-6.942,1,0.338,0.125,0.00000725,0.0959,0.585,94.01,4
spotify:track:0pMwYi530x7tcTl8CKnwMX,"Trankilo (feat. Nitro)","Chic Nisello","Vegas Jones;Nitro",2017-01-25,240001,52,false,,1970-01-01T00:00:00Z,"italian trap","Universal Music Italia srL.",0.806,0.799,10,-4.696,0,0.182,0.0107,0,0.0935,0.383,124.005,4
spotify:track:4oVjEZ8WwGt67ZhoNchF1q,"Le radici ca tieni","Lontano","Sud Sound System",2003-05-05,323760,47,false,,1970-01-01T00:00:00Z,"","Salento Sound System",0.81,0.792,11,-5.634,1,0.398,0.232,0,0.112,0.903,91.956,4
spotify:track:6DGl9TtxYTpMFrmZa1mwEz,"Centro (feat. Coez)","Back Home","MadMan;Coez",2018-02-02,184304,53,false,,1970-01-01T00:00:00Z,"italian trap,concerto,indie","Universal Music Italia srL.",0.57,0.715,9,-5.973,0,0.113,0.291,0,0.358,0.296,117.239,4
spotify:track:0ufbpC56vK4nbSRAdiDbn1,"Russell Crowe","Midnite (Deluxe Version)","Salmo",2013-04-02,177640,55,true,,1970-01-01T00:00:00Z,"italian trap,concerto","Universal Music Italia srL.",0.787,0.943,6,-5.16,1,0.272,0.0424,0,0.13,0.37,100.101,4
spotify:track:0wN7EkvTvG42UDgw5rKYnb,"Margot","Danger","Nitro",2013-07-16,227746,52,false,,1970-01-01T00:00:00Z,"italian trap","Epic",0.59,0.795,7,-4.661,1,0.429,0.377,0,0.177,0.577,172.223,3
