Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5nMnEELMA1BMl0lQrHPtry,"Stato Di Ebbrezza","Piano B","Silent Bob;Sick Budd",2020-01-10,189716,51,true,,2020-11-27T11:47:07Z,"italian trap","Bullz Records",0.598,0.592,7,-6.195,0,0.0502,0.097,0,0.142,0.501,86.008,4
spotify:track:27E4psA6L8EPkArzqOwT0j,"Stoner Thoughts","Stoner Thoughts","Billy Bueffer",2019-04-20,188813,42,true,,2020-11-27T11:47:07Z,"emo rap","Billy Bueffer",0.789,0.527,5,-5.72,1,0.0972,0.123,0,0.0445,0.689,81.508,4
spotify:track:0MLu1cFYL4ikdRTdasCQT9,"M' Manc (con Geolier & Sfera Ebbasta)","M' Manc (con Geolier & Sfera Ebbasta)","Shablo;Geolier;Sfera Ebbasta",2020-06-11,180000,64,false,,2020-11-27T11:47:07Z,"italian trap,concerto,canzone napoletana,neomelodico,trap","Universal Music Italia srL.",0.703,0.704,6,-6.117,0,0.0641,0.048,0,0.41,0.725,139.933,4
spotify:track:673d3mKBmFj3tWzQ1NomVa,"Panette","XDVR Reloaded","Sfera Ebbasta",2015-11-23,195691,53,true,,2020-11-27T11:47:07Z,"italian trap,concerto,trap","Universal Music Italia srL.",0.875,0.616,8,-7.266,1,0.0564,0.493,0,0.148,0.357,130.045,4
spotify:track:6zwo87VpLjssCHo50h7rwH,"I Miei Cio'","Piano B","Silent Bob;Sick Budd",2020-01-10,186428,47,true,,2020-11-27T11:47:07Z,"italian trap","Bullz Records",0.635,0.67,10,-8.175,0,0.152,0.41,0,0.126,0.491,111.66,4
spotify:track:1TUAnO9lhKKySN8WT3vvHY,"Vendetta","Vendetta","Skinny",2020-05-22,171395,0,true,,2020-11-27T11:47:07Z,"italian trap,neomelodico,canzone napoletana","Skinny Music",0.72,0.843,6,-5.707,0,0.232,0.239,0,0.111,0.682,80.053,4
spotify:track:34Jnbbi34tPtYdutY5Pd6G,"Look Back at It (feat. CAPO PLAZA)","Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie;Capo Plaza",2019-06-07,225541,58,true,,2020-11-27T11:47:07Z,"melodic rap,italian trap,trap","Highbridge the Label / Atlantic Records",0.786,0.552,1,-8.189,1,0.0944,0.423,0,0.0873,0.551,96.025,4
spotify:track:0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone;21 Savage",2018-04-27,218146,82,true,,2020-11-27T11:47:07Z,"","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
spotify:track:0ScC1V1yqBXD7eg3VO0GdA,"Autostrada Del Sole","Piano B","Silent Bob;Sick Budd;Massimo Pericolo;Crookers",2020-01-10,229253,52,true,,2020-11-27T11:47:07Z,"italian trap","Bullz Records",0.658,0.706,8,-5.465,0,0.0818,0.267,0,0.124,0.54,134.002,4
spotify:track:4TnjEaWOeW0eKTKIEvJyCa,"Falling","Falling","Trevor Daniel",2018-10-05,159381,2,false,,2020-11-27T11:47:07Z,"","Alamo Records",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
