Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2Ri0436JKFUsd3B3xa2jCe,"Morto Mai","Re Mida","Lazza",2019-03-01,145640,62,true,,1970-01-01T00:00:00Z,"italian trap,concerto","Universal Music Italia srL.",0.645,0.813,7,-5.448,0,0.107,0.121,0,0.127,0.551,82.676,4
spotify:track:7HwvPmK74MBRDhCIyMXReP,"blun7 a swishland","23 6451","thasup",2019-11-15,167760,55,true,,1970-01-01T00:00:00Z,"italian trap","Epic",0.692,0.792,7,-5.984,1,0.245,0.13,0,0.255,0.566,129.883,4
spotify:track:3cGuiySfwJPXqvE15OiEEg,"Tran Tran","Rockstar","Sfera Ebbasta",2018-01-19,219733,65,true,,1970-01-01T00:00:00Z,"italian trap,concerto,trap","Universal Music Italia srL.",0.774,0.637,6,-5.523,0,0.0332,0.137,0,0.0694,0.886,126.058,4
spotify:track:3atDsUhlUgDlQQrI0XFh7I,"Cara Italia","Cara Italia","Ghali",2018-05-02,244324,57,true,,1970-01-01T00:00:00Z,"italian trap","WMI Italy",0.78,0.709,6,-7.059,0,0.0836,0.538,0.000362,0.112,0.711,111.038,4
spotify:track:7fH13hSOyNoeiDGbjEnTUC,"Brivido","Bravo Ragazzo (Royal Edition)","Guè;Marracash",2013-01-01,227693,68,true,,1970-01-01T00:00:00Z,"italian trap,concerto","Universal Music Italia srL.",0.628,0.69,7,-6.273,0,0.338,0.237,0,0.0899,0.431,82.285,4
spotify:track:2UKuBydO5xhzGM5IJhltPF,"Senza Di Me (feat. Venerus & Franco126)","QVC8 – Singles","Gemitaiz;Venerus;Franco126",2018-12-28,201961,36,false,,1970-01-01T00:00:00Z,"italian trap,indie","Universal Music Italia srL.",0.698,0.636,8,-5.844,1,0.034,0.167,0,0.125,0.313,107.282,3
spotify:track:7uu3YZytpYW15VIfa7ynJk,"Niente Canzoni D'Amore - Inedito","Status (Inediti, Rarità & Live)","Marracash;Federica Abbate",2016-01-22,226808,67,false,,1970-01-01T00:00:00Z,"concerto,italian trap","Universal Music Italia srL.",0.621,0.728,3,-4.667,0,0.0446,0.0434,0.00000232,0.101,0.178,83.021,4
spotify:track:4KilYheWwxakB1L43ECTeP,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)","Re Mida (Aurum)","Lazza;Sfera Ebbasta;Capo Plaza",2019-10-03,164301,56,true,,1970-01-01T00:00:00Z,"italian trap,concerto,trap","Universal Music Italia srL.",0.795,0.634,5,-8.771,0,0.142,0.0889,0,0.0874,0.39,97.512,4
spotify:track:5YxP1CkunbhUQVvctFOHa7,"fuck 3x","23 6451","thasup",2019-11-15,161266,57,true,,1970-01-01T00:00:00Z,"italian trap","Epic",0.655,0.814,5,-5.472,0,0.0823,0.0698,0,0.107,0.69,180.082,4
spotify:track:4ySxBjhmdnkeFUqhKxW3cY,"Visiera A Becco","Sfera Ebbasta","Sfera Ebbasta",2016-09-09,187573,67,false,,1970-01-01T00:00:00Z,"italian trap,concerto,trap","Universal Music Italia srL.",0.691,0.778,2,-5.205,0,0.0722,0.0871,0,0.0977,0.159,143.964,4
