Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2T1BCT4JhKVPgAsEgwa4du,"Don Raffaè","Le Nuvole","Fabrizio De André",1990-05-02,248653,52,false,,1970-01-01T00:00:00Z,"italian singer-songwriter,singer-songwriter","Ricordi",0.804,0.599,4,-11.04,0,0.0515,0.658,0.00000854,0.0645,0.509,128.163,4
spotify:track:2nW54dqr6liCGstp71S4pB,"Il Conforto","Il Mestiere Della Vita","Tiziano Ferro;Carmen Consoli",2016-12-02,236253,55,false,,1970-01-01T00:00:00Z,"italian singer-songwriter,italo dance,singer-songwriter","Universal Music Italia srL.",0.548,0.689,0,-5.792,0,0.0683,0.0175,0,0.181,0.366,81.845,4
spotify:track:2eRIPs97SPtDC4LnaRS0nO,"Mantieni il bacio","Mantieni il bacio","Michele Bravi",2021-01-21,217317,43,false,,1970-01-01T00:00:00Z,"","Universal Music Italia srL.",0.49,0.482,8,-6.381,1,0.0609,0.638,0,0.151,0.386,140.12,4
spotify:track:3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,85,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
spotify:track:2wpSLqGcN5KXVeAGdAnQd0,"Sant'allegria - Jack Sani Remix","Sant'allegria (Jack Sani Remix)","Ornella Vanoni;Jack Sani",2024-07-26,147361,62,false,,1970-01-01T00:00:00Z,"italian singer-songwriter,italo dance,italo disco","NAR International",0.745,0.64,9,-8.725,0,0.047,0.204,0.000155,0.309,0.486,122.017,4
spotify:track:7rl7TNsfJiJJ3BY47peVSm,"A un passo da te","Le migliori","MINACELENTANO",2016-11-11,271360,56,false,,1970-01-01T00:00:00Z,"italian singer-songwriter","CLAN Celentano Srl - PDU Music&Production SA",0.64,0.862,5,-2.796,0,0.356,0.239,0,0.0891,0.459,181.711,4
spotify:track:2MscX7xaiCdcy5xqD7C3w9,"Amandoti","Hitstory Deluxe Edition","Gianna Nannini",2015-10-30,203786,47,false,,1970-01-01T00:00:00Z,"italo dance,italian singer-songwriter","RCA Records Label",0.591,0.646,5,-5.283,0,0.0326,0.0195,0.0000191,0.148,0.564,107.835,4
spotify:track:49HaNRctnmeQM4KjGktJ1Q,"La guerra di Piero","Volume 3","Fabrizio De André",1968,181893,51,false,,1970-01-01T00:00:00Z,"italian singer-songwriter,singer-songwriter","Ricordi",0.618,0.36,1,-14.037,0,0.201,0.9,0.00000107,0.09,0.817,105.536,4
spotify:track:28VLTrPaxvmNfeouDsUkll,"Sotto Casa","Sotto Casa","Max Gazzè",2013-01-01,237946,52,false,,1970-01-01T00:00:00Z,"italian singer-songwriter,singer-songwriter","Virgin",0.709,0.54,8,-9.577,1,0.101,0.0145,0,0.0497,0.851,150.042,4
spotify:track:07qo9gnLM488CUr0EtgIA1,"Poetica","Possibili Scenari","Cesare Cremonini",2017-11-24,293960,68,false,,1970-01-01T00:00:00Z,"concerto,italian singer-songwriter","Universal Music Italia srL.",0.393,0.607,7,-6.569,1,0.0339,0.014,0,0.0721,0.202,139.807,3
