Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6qE4ocLpaSUkWYrcpbPN7Z,"Lo Sai Che Ci Penso","Davide","Gemitaiz",2018-04-20,180346,57,false,manuelmarrali,2018-09-20T22:19:42Z,"italian trap","Universal Music Italia srL.",0.727,0.526,7,-8.377,1,0.0794,0.081,0,0.184,0.468,147.849,4
spotify:track:3Jfi1WRHzREEGBDsaCrIXD,"Bene","Nonostante Tutto","Gemitaiz",2016-01-22,237250,58,false,manuelmarrali,2018-12-27T18:27:10Z,"italian trap","Universal Music Italia srL.",0.744,0.659,6,-7.191,1,0.142,0.0623,0,0.114,0.746,136.089,4
spotify:track:3Rmv3h4ovgt9xVgWOfMlLx,"Toradol","QVC8 – Singles","Gemitaiz",2018-12-28,136118,56,false,manuelmarrali,2019-01-08T16:38:45Z,"italian trap","Universal Music Italia srL.",0.701,0.623,2,-5.271,1,0.0493,0.00804,0.013,0.498,0.471,158.891,4
spotify:track:12mhNDtyap89L9H8KLexnS,"Bad Boys (feat. Ketama126)","QVC8 – Singles","Gemitaiz;Ketama126",2018-12-28,130714,36,false,manuelmarrali,2019-01-08T16:39:30Z,"italian trap","Universal Music Italia srL.",0.755,0.529,1,-7.694,0,0.191,0.29,0.00000132,0.145,0.362,150.114,4
spotify:track:3yhRpGAdByLRLNwULguVeT,"Che Ci Faccio","QVC8 – Singles","Gemitaiz;Mixer T",2018-12-28,202792,36,false,manuelmarrali,2019-01-08T16:39:47Z,"italian trap","Universal Music Italia srL.",0.827,0.686,1,-5.495,0,0.0991,0.0264,0.0000134,0.11,0.617,77.024,4
spotify:track:0Pi8hOfhyPYQOg8PL6tcT9,"Giuro Che (feat. Priestess & Quentin40)","QVC8 – Singles","Gemitaiz;Priestess;Quentin40",2018-12-28,202758,37,false,manuelmarrali,2019-01-08T16:40:00Z,"italian trap","Universal Music Italia srL.",0.841,0.696,11,-6.405,0,0.0858,0.162,0,0.0808,0.601,145.005,4
spotify:track:2UKuBydO5xhzGM5IJhltPF,"Senza Di Me (feat. Venerus & Franco126)","QVC8 – Singles","Gemitaiz;Venerus;Franco126",2018-12-28,201961,36,false,manuelmarrali,2019-01-08T16:40:11Z,"italian trap,indie","Universal Music Italia srL.",0.698,0.636,8,-5.844,1,0.034,0.167,0,0.125,0.313,107.282,3
spotify:track:7cE4iEDCKBGNu74IoJ8rBS,"Rollin'","QVC8 – Singles","Gemitaiz;Mixer T",2018-12-28,167413,30,false,manuelmarrali,2019-01-08T16:40:17Z,"italian trap","Universal Music Italia srL.",0.778,0.556,7,-6.779,1,0.0933,0.302,0.000117,0.135,0.434,75.012,4
spotify:track:1WOeWKKfUxx8hlH8RSRjfV,"Blue Sky","Kepler","Gemitaiz;MadMan",2014-05-27,187615,57,true,manuelmarrali,2019-03-28T14:14:57Z,"italian trap","Universal Music Italia srL.",0.795,0.769,10,-4.948,0,0.0529,0.0435,0,0.114,0.345,130.042,4
spotify:track:2tfRgE0cGIKeDDliQ05jVf,"Un Giro Con Noi","Davide","Gemitaiz",2018-04-20,203000,40,false,manuelmarrali,2019-06-28T14:46:56Z,"italian trap","Universal Music Italia srL.",0.786,0.57,6,-8.286,1,0.139,0.206,0,0.13,0.839,132.042,4
spotify:track:2whyOciMdA0utmFA8tkZ2q,"Diverso","Davide","Gemitaiz",2018-04-20,209898,46,false,manuelmarrali,2019-06-28T14:47:40Z,"italian trap","Universal Music Italia srL.",0.704,0.563,9,-8.353,1,0.0452,0.0179,0.000115,0.114,0.718,145.026,4
spotify:track:4KBxxM3R5C4I2RsGdgZGXg,"Preso Male","Nonostante Tutto","Gemitaiz;MadMan",2016-01-22,236602,46,false,manuelmarrali,2019-10-13T20:21:07Z,"italian trap","Universal Music Italia srL.",0.847,0.642,7,-8.233,1,0.0776,0.265,0,0.317,0.2,118.908,4
spotify:track:5G6jHSoLrzhtPBhS2gMvfW,"Forte","Nonostante Tutto","Gemitaiz",2016-01-22,207322,62,false,manuelmarrali,2019-11-03T14:27:43Z,"italian trap","Universal Music Italia srL.",0.775,0.661,7,-6.819,1,0.235,0.148,0.00132,0.0857,0.397,100.022,4
spotify:track:6dSgAy5GgkRaFRBvJ2Amis,"Scusa","Nonostante Tutto","Gemitaiz",2016-01-22,246598,46,false,manuelmarrali,2019-12-02T23:11:29Z,"italian trap","Universal Music Italia srL.",0.745,0.55,6,-9.53,0,0.0443,0.0473,0,0.204,0.451,110.973,4
spotify:track:5THRRJTwigMUhuCST2WTbS,"Buonanotte","Davide","Gemitaiz",2018-04-20,221064,37,false,manuelmarrali,2019-12-02T23:11:32Z,"italian trap","Universal Music Italia srL.",0.55,0.561,2,-5.708,0,0.0448,0.229,0,0.328,0.331,149.969,3
spotify:track:5QsAv4sTEDsdozEgWbVQnb,"Haterproof 2","Kepler","Gemitaiz;MadMan",2014-05-27,187615,42,true,manuelmarrali,2019-12-02T23:11:44Z,"italian trap","Universal Music Italia srL.",0.83,0.881,5,-3.829,1,0.128,0.195,0,0.288,0.743,125.984,4
spotify:track:0io98a6nFh0NmjDjA1HZdl,"Non Lo So","Nonostante Tutto","Gemitaiz",2016-01-22,205699,46,false,manuelmarrali,2019-12-02T23:12:03Z,"italian trap","Universal Music Italia srL.",0.648,0.697,1,-7.343,1,0.0794,0.0279,0,0.111,0.17,76.049,3
spotify:track:3ShkxJsHyVmShnJkaSXacs,"Questa Qua","Davide","Gemitaiz",2018-04-20,172380,35,false,manuelmarrali,2020-07-26T12:36:54Z,"italian trap","Universal Music Italia srL.",0.546,0.486,3,-6.516,0,0.371,0.149,0,0.0697,0.233,68.153,4
spotify:track:1kyk7xknf0ZBbXlcHC8lA6,"Nonostante Tutto","Nonostante Tutto","Gemitaiz",2016-01-22,200684,49,false,manuelmarrali,2020-08-20T13:47:38Z,"italian trap","Universal Music Italia srL.",0.825,0.525,0,-7.195,1,0.105,0.057,0.000061,0.0547,0.322,130.014,4
